transaction_id,project_name,district,price,area_sqft,psf,sale_date,sale_type,tenure
TXN00190,Marina Heights,D01,4180000,2097.88,1992.48,2021-03-19,Resale,Freehold
TXN00892,Skyline Residences,D19,2060000,1373.47,1499.85,2025-04-25,Sub Sale,Freehold
TXN00771,Orchard Grand,D09,1890000,855.0,2210.53,2021-06-10,Resale,Freehold
TXN00455,Lakeside Grandeur,D22,4980000,2191.0,2272.93,2021-07-08,Resale,99 yrs
TXN00776,Emerald Vista,D21,1030000,914.93,1125.77,2022-05-01,New Sale,Freehold
TXN01596,Marina Heights,D01,1880000,1039.79,1808.05,2022-05-22,New Sale,Freehold
TXN01743,Rivervale Gardens,D19,970000,784.0,1237.24,2024-08-25,Sub Sale,99 yrs
TXN00353,Harbourfront Suites,D04,2110000,1211.0,1742.36,2023-07-03,Sub Sale,Freehold
TXN01582,Cedar Park,D16,4280000,2094.65,2043.3,2021-05-18,New Sale,Freehold
TXN00701,Harbourfront Suites,D04,1580000,700.73,2254.79,2021-02-19,New Sale,Freehold
TXN00026,The Seaview Residences,D15,2540000,1299.2,1955.05,2023-03-08,Sub Sale,Freehold
TXN00481,Rivervale Gardens,D19,820000,723.33,1133.64,2025-03-24,Resale,99 yrs
TXN01001,Emerald Vista,D21,900000,687.81,1308.49,2025-01-18,Resale,Freehold
TXN00488,Lakeside Grandeur,D22,700000,576.95,1213.29,2025-12-13,New Sale,Freehold
TXN00914,Marina Heights,D01,2070000,1284.13,1611.98,2024-05-09,New Sale,Freehold
TXN01522,Parkview Residences,D14,2480000,1046.25,2370.37,2023-02-06,Resale,Freehold
TXN00185,The Seaview Residences,D15,2540000,1129.0,2249.78,2023-03-05,Sub Sale,Freehold
TXN01741,Parkview Residences,D14,1130000,522.05,2164.55,2025-05-04,Sub Sale,Freehold
TXN01648,Orchard Grand,D09,3730000,2016.08,1850.13,2021-09-11,Sub Sale,Freehold
TXN00428,The Arcadia,D10,2710000,1328.27,2040.26,2023-12-03,New Sale,Freehold
TXN00493,Lakeside Grandeur,D22,2300000,1327.19,1732.99,2023-06-07,New Sale,99 yrs
TXN00257,Rivervale Gardens,D19,1570000,715.8,2193.35,2021-11-02,New Sale,99 yrs
TXN00754,Cedar Park,D16,4110000,2128.0,1931.39,2025-07-19,New Sale,99 yrs
TXN00982,Marina Heights,D01,2140000,1835.24,1166.06,2021-03-31,Sub Sale,99 yrs
TXN00474,Orchard Grand,D09,2100000,995.0,2110.55,2021-05-31,Resale,Freehold
TXN00958,The Botanica,D23,1830000,849.27,2154.79,2023-06-17,New Sale,Freehold
TXN00594,Skyline Residences,D19,980000,723.0,1355.46,2022-02-18,New Sale,99 yrs
TXN01106,Emerald Vista,D21,3150000,1405.77,2240.77,2022-09-04,New Sale,Freehold
TXN01049,Emerald Vista,D21,740000,584.48,1266.08,2022-01-18,New Sale,99 yrs
TXN00952,Skyline Residences,D19,2640000,2188.3,1206.42,2023-07-20,New Sale,Freehold
TXN01746,Marina Heights,D01,2840000,1636.0,1735.94,2022-05-28,Sub Sale,Freehold
TXN00165,The Arcadia,D10,2270000,1429.45,1588.03,2024-09-04,New Sale,99 yrs
TXN00792,The Arcadia,D10,1730000,797.0,2170.64,2022-01-25,Resale,99 yrs
TXN00400,The Arcadia,D10,1340000,1109.76,1207.47,2022-01-11,Resale,99 yrs
TXN00688,Rivervale Gardens,D19,2870000,1646.0,1743.62,2025-02-10,Resale,99 yrs
TXN01708,Skyline Residences,D19,1020000,664.13,1535.84,2022-05-08,New Sale,99 yrs
TXN00538,Rivervale Gardens,D19,2310000,1445.59,1597.96,2023-07-16,New Sale,Freehold
TXN00682,Skyline Residences,D19,3580000,1501.56,2384.18,2021-05-03,New Sale,Freehold
TXN00113,Rivervale Gardens,D19,1460000,824.51,1770.74,2023-04-06,Resale,99 yrs
TXN01718,Parkview Residences,D14,570000,510.0,1117.65,2021-02-26,New Sale,99 yrs
TXN00091,Orchard Grand,D09,1530000,815.9,1875.22,2024-06-03,Resale,Freehold
TXN01080,Rivervale Gardens,D19,1400000,639.0,2190.92,2021-01-23,Sub Sale,99 yrs
TXN00930,Orchard Grand,D09,850000,640.45,1327.19,2024-01-03,New Sale,99 yrs
TXN01460,Lakeside Grandeur,D22,1050000,851.42,1233.23,2022-08-28,New Sale,99 yrs
TXN01547,Parkview Residences,D14,3250000,1620.0,2006.17,2024-10-27,Sub Sale,Freehold
TXN00694,Harbourfront Suites,D04,1320000,845.0,1562.13,2021-06-12,New Sale,99 yrs
TXN00552,Orchard Grand,D09,710000,560.8,1266.05,2022-09-28,Sub Sale,Freehold
TXN01621,Lakeside Grandeur,D22,1050000,655.52,1601.78,2025-07-25,New Sale,99 yrs
TXN01066,The Seaview Residences,D15,3080000,1886.91,1632.3,2024-08-22,Sub Sale,99 yrs
TXN00016,Emerald Vista,D21,2220000,1332.57,1665.95,2025-02-27,Sub Sale,99 yrs
TXN00394,The Arcadia,D10,3220000,1943.0,1657.23,2023-06-25,Sub Sale,99 yrs
TXN01512,Parkview Residences,D14,1680000,759.93,2210.73,2022-10-09,Resale,Freehold
TXN00691,Parkview Residences,D14,1710000,1351.95,1264.84,2021-02-17,Resale,Freehold
TXN00649,Harbourfront Suites,D04,710000,578.02,1228.33,2024-10-12,Resale,Freehold
TXN01464,Skyline Residences,D19,1400000,956.91,1463.04,2022-08-18,Resale,99 yrs
TXN00695,Marina Heights,D01,2070000,1317.5,1571.16,2021-10-12,Resale,99 yrs
TXN00110,Skyline Residences,D19,1370000,748.09,1831.33,2024-11-28,Sub Sale,99 yrs
TXN00926,Cedar Park,D16,990000,610.0,1622.95,2025-12-03,New Sale,99 yrs
TXN00658,Orchard Grand,D09,3730000,1858.0,2007.53,2022-07-08,New Sale,Freehold
TXN00572,Skyline Residences,D19,3260000,1678.09,1942.68,2024-05-12,Resale,Freehold
TXN00284,The Arcadia,D10,2430000,1579.0,1538.95,2021-10-17,Sub Sale,99 yrs
TXN00737,Rivervale Gardens,D19,2220000,1415.45,1568.4,2024-02-14,Resale,99 yrs
TXN01099,Lakeside Grandeur,D22,1820000,852.5,2134.9,2021-09-21,Sub Sale,99 yrs
TXN00501,The Arcadia,D10,1900000,910.63,2086.48,2024-09-29,New Sale,Freehold
TXN00309,The Seaview Residences,D15,770000,513.44,1499.69,2024-04-02,Resale,99 yrs
TXN01672,The Arcadia,D10,1480000,1297.0,1141.09,2024-08-31,Sub Sale,Freehold
TXN01336,Orchard Grand,D09,2260000,1416.53,1595.45,2023-12-24,New Sale,Freehold
TXN00416,Parkview Residences,D14,1640000,935.38,1753.29,2024-07-16,New Sale,Freehold
TXN00772,Orchard Grand,D09,2200000,1635.04,1345.54,2022-09-21,Sub Sale,Freehold
TXN00705,The Seaview Residences,D15,3040000,1770.66,1716.87,2025-08-15,Resale,99 yrs
TXN00613,Harbourfront Suites,D04,1820000,1256.15,1448.87,2022-10-11,Sub Sale,Freehold
TXN00510,The Seaview Residences,D15,3510000,1691.0,2075.69,2024-10-28,Sub Sale,Freehold
TXN01308,Skyline Residences,D19,1020000,787.92,1294.55,2021-07-11,Sub Sale,99 yrs
TXN01392,Skyline Residences,D19,2430000,2097.88,1158.31,2024-05-29,Sub Sale,99 yrs
TXN01043,Rivervale Gardens,D19,1070000,916.01,1168.11,2021-04-13,Sub Sale,Freehold
TXN00994,Lakeside Grandeur,D22,1420000,900.94,1576.13,2021-12-01,Sub Sale,99 yrs
TXN01102,Emerald Vista,D21,4190000,1931.04,2169.81,2021-12-19,New Sale,Freehold
TXN01069,The Seaview Residences,D15,1460000,968.0,1508.26,2025-07-02,New Sale,99 yrs
TXN01119,The Seaview Residences,D15,2070000,994.58,2081.27,2021-04-02,Sub Sale,99 yrs
TXN00889,Orchard Grand,D09,1530000,690.0,2217.39,2025-07-29,Sub Sale,Freehold
TXN00531,Skyline Residences,D19,1960000,871.88,2248.03,2024-06-10,Sub Sale,99 yrs
TXN01166,Rivervale Gardens,D19,3340000,1955.8,1707.74,2023-12-02,New Sale,99 yrs
TXN01247,The Seaview Residences,D15,700000,556.49,1257.88,2021-08-24,Sub Sale,99 yrs
TXN01290,Orchard Grand,D09,2000000,936.46,2135.7,2021-01-06,Sub Sale,99 yrs
TXN01033,Harbourfront Suites,D04,2360000,1027.95,2295.83,2025-02-18,Sub Sale,99 yrs
TXN00415,The Seaview Residences,D15,2740000,1447.74,1892.6,2021-08-07,Sub Sale,Freehold
TXN00019,Marina Heights,D01,680000,547.88,1241.14,2021-02-26,Resale,99 yrs
TXN01497,The Seaview Residences,D15,3120000,1349.79,2311.47,2024-12-01,New Sale,Freehold
TXN00124,Rivervale Gardens,D19,1770000,846.0,2092.2,2022-10-07,New Sale,99 yrs
TXN00755,The Arcadia,D10,2550000,1519.86,1677.78,2023-03-14,Resale,99 yrs
TXN00076,Lakeside Grandeur,D22,2450000,1275.52,1920.78,2023-01-23,Resale,99 yrs
TXN01013,Orchard Grand,D09,1030000,678.0,1519.17,2023-09-02,New Sale,Freehold
TXN01377,The Seaview Residences,D15,1730000,938.61,1843.15,2021-07-24,Sub Sale,99 yrs
TXN01198,Emerald Vista,D21,1230000,641.53,1917.3,2023-10-12,New Sale,Freehold
TXN00877,Lakeside Grandeur,D22,1080000,791.0,1365.36,2022-05-15,Resale,99 yrs
TXN01427,The Seaview Residences,D15,4230000,1959.03,2159.23,2022-08-20,Sub Sale,Freehold
TXN01142,The Botanica,D23,3810000,1664.1,2289.53,2023-06-09,Sub Sale,99 yrs
TXN00706,Rivervale Gardens,D19,1970000,1556.46,1265.69,2025-05-07,New Sale,Freehold
TXN01671,Marina Heights,D01,1600000,756.0,2116.4,2021-11-13,Resale,Freehold
TXN01549,Emerald Vista,D21,2130000,1099.0,1938.13,2023-10-01,Sub Sale,Freehold
TXN00976,Rivervale Gardens,D19,2810000,1450.97,1936.63,2021-03-03,New Sale,Freehold
TXN00887,The Botanica,D23,2560000,1262.61,2027.55,2022-06-29,Resale,Freehold
TXN00645,The Arcadia,D10,2300000,1400.38,1642.41,2021-02-17,Resale,Freehold
TXN01630,Harbourfront Suites,D04,1600000,674.9,2370.73,2025-02-12,Resale,Freehold
TXN00214,The Botanica,D23,1620000,784.0,2066.33,2024-12-06,New Sale,99 yrs
TXN00749,The Arcadia,D10,1610000,942.0,1709.13,2025-01-19,Resale,Freehold
TXN01700,Parkview Residences,D14,2160000,1033.0,2091.0,2022-09-21,Resale,99 yrs
TXN00231,Skyline Residences,D19,3880000,2091.43,1855.19,2025-09-05,Resale,99 yrs
TXN01313,Lakeside Grandeur,D22,2770000,1317.0,2103.26,2025-05-15,Resale,99 yrs
TXN00859,Harbourfront Suites,D04,2720000,1319.65,2061.15,2022-11-22,Sub Sale,Freehold
TXN01224,Parkview Residences,D14,1200000,697.5,1720.43,2025-04-16,New Sale,99 yrs
TXN00662,The Arcadia,D10,3350000,1454.2,2303.67,2024-04-06,New Sale,99 yrs
TXN00300,Rivervale Gardens,D19,1010000,832.05,1213.87,2021-02-16,Sub Sale,Freehold
TXN01090,The Botanica,D23,1270000,892.0,1423.77,2021-02-14,New Sale,Freehold
TXN01062,Marina Heights,D01,2470000,1058.09,2334.39,2025-11-07,Sub Sale,Freehold
TXN00609,Emerald Vista,D21,2350000,1005.35,2337.5,2021-04-27,New Sale,Freehold
TXN00616,The Seaview Residences,D15,2340000,1501.0,1558.96,2025-09-13,Sub Sale,Freehold
TXN01385,Parkview Residences,D14,2650000,1714.69,1545.47,2022-02-06,Sub Sale,99 yrs
TXN00728,Skyline Residences,D19,2670000,1956.88,1364.42,2021-09-29,Resale,99 yrs
TXN00364,Marina Heights,D01,2190000,1644.0,1332.12,2021-03-01,Resale,99 yrs
TXN00730,Marina Heights,D01,3680000,1751.29,2101.31,2021-06-05,Sub Sale,Freehold
TXN01311,Emerald Vista,D21,620000,546.81,1133.86,2025-02-04,Sub Sale,Freehold
TXN01317,Harbourfront Suites,D04,1690000,965.52,1750.35,2022-01-06,New Sale,99 yrs
TXN01699,Lakeside Grandeur,D22,1290000,879.41,1466.89,2021-06-30,Resale,99 yrs
TXN00195,The Botanica,D23,1640000,940.0,1744.68,2022-07-21,Sub Sale,Freehold
TXN00745,Emerald Vista,D21,1250000,527.43,2369.98,2021-02-23,Resale,Freehold
TXN00530,Rivervale Gardens,D19,1610000,715.8,2249.23,2025-11-22,New Sale,99 yrs
TXN01393,Marina Heights,D01,2380000,1050.0,2266.67,2025-12-19,New Sale,99 yrs
TXN01600,The Arcadia,D10,2470000,2052.68,1203.31,2023-04-11,Resale,Freehold
TXN00578,The Botanica,D23,1960000,1277.67,1534.04,2023-09-04,New Sale,Freehold
TXN00830,The Arcadia,D10,790000,628.61,1256.74,2022-03-01,Resale,99 yrs
TXN00388,The Botanica,D23,1250000,537.12,2327.23,2022-02-26,Sub Sale,Freehold
TXN01632,Harbourfront Suites,D04,1270000,574.0,2212.54,2023-10-23,Resale,99 yrs
TXN00954,Skyline Residences,D19,2280000,979.51,2327.68,2025-07-22,New Sale,Freehold
TXN01502,Lakeside Grandeur,D22,3440000,1483.27,2319.21,2022-02-16,New Sale,Freehold
TXN00663,Harbourfront Suites,D04,1610000,1063.47,1513.91,2021-09-02,New Sale,Freehold
TXN01130,Rivervale Gardens,D19,1060000,505.9,2095.26,2025-02-14,Sub Sale,99 yrs
TXN01249,Marina Heights,D01,820000,528.51,1551.54,2023-06-16,Sub Sale,99 yrs
TXN00546,Harbourfront Suites,D04,4090000,1973.02,2072.96,2021-12-07,Sub Sale,Freehold
TXN00988,The Botanica,D23,2950000,1579.06,1868.2,2023-06-04,Sub Sale,99 yrs
TXN01086,Rivervale Gardens,D19,1750000,998.89,1751.94,2024-03-18,Sub Sale,Freehold
TXN01359,Rivervale Gardens,D19,2600000,1895.52,1371.65,2025-03-06,Resale,Freehold
TXN01659,Orchard Grand,D09,3420000,2063.44,1657.43,2025-03-21,Resale,Freehold
TXN01609,Marina Heights,D01,1310000,701.0,1868.76,2024-03-18,Sub Sale,99 yrs
TXN00856,The Seaview Residences,D15,1200000,509.13,2356.95,2025-11-03,Resale,Freehold
TXN01619,Parkview Residences,D14,1020000,575.87,1771.24,2022-04-10,Sub Sale,99 yrs
TXN01298,Marina Heights,D01,1010000,475.0,2126.32,2025-04-03,Sub Sale,99 yrs
TXN00381,The Botanica,D23,1200000,949.38,1263.99,2023-10-19,Resale,Freehold
TXN00733,Parkview Residences,D14,1050000,920.0,1141.3,2021-08-11,Sub Sale,Freehold
TXN01148,Harbourfront Suites,D04,950000,505.9,1877.83,2024-08-10,Sub Sale,Freehold
TXN00553,Marina Heights,D01,1010000,782.54,1290.68,2025-08-26,Resale,99 yrs
TXN01158,Rivervale Gardens,D19,1170000,836.36,1398.93,2021-09-30,New Sale,99 yrs
TXN00655,Lakeside Grandeur,D22,1600000,777.0,2059.2,2021-06-16,New Sale,Freehold
TXN00910,Rivervale Gardens,D19,2230000,1020.0,2186.27,2021-01-17,Resale,99 yrs
TXN01087,The Arcadia,D10,3010000,1587.68,1895.85,2024-07-08,New Sale,Freehold
TXN00320,The Arcadia,D10,1360000,622.15,2185.96,2023-10-31,Sub Sale,Freehold
TXN00121,Skyline Residences,D19,900000,625.38,1439.12,2023-05-08,Sub Sale,Freehold
TXN00467,Lakeside Grandeur,D22,1040000,468.0,2222.22,2023-01-29,New Sale,99 yrs
TXN00069,The Arcadia,D10,1940000,962.0,2016.63,2024-10-21,New Sale,Freehold
TXN00277,Marina Heights,D01,1150000,511.29,2249.23,2024-08-01,New Sale,Freehold
TXN01132,Harbourfront Suites,D04,1040000,650.14,1599.66,2023-02-05,New Sale,Freehold
TXN01145,Harbourfront Suites,D04,1030000,661.98,1555.94,2024-11-23,Resale,Freehold
TXN01011,Harbourfront Suites,D04,3400000,2074.2,1639.18,2022-03-20,New Sale,99 yrs
TXN00927,Orchard Grand,D09,1840000,939.69,1958.1,2021-02-26,Sub Sale,Freehold
TXN00832,Rivervale Gardens,D19,3160000,1584.45,1994.39,2025-03-29,Sub Sale,Freehold
TXN00920,Emerald Vista,D21,1130000,693.0,1630.59,2021-04-13,Sub Sale,Freehold
TXN00897,Orchard Grand,D09,2430000,1013.96,2396.55,2025-01-09,Resale,99 yrs
TXN00699,Emerald Vista,D21,1060000,760.0,1394.74,2022-04-11,New Sale,Freehold
TXN00116,Cedar Park,D16,3320000,1406.84,2359.9,2025-09-20,New Sale,99 yrs
TXN01044,The Botanica,D23,1780000,951.53,1870.67,2025-10-05,Sub Sale,Freehold
TXN00160,The Botanica,D23,1570000,999.97,1570.05,2025-02-01,Resale,Freehold
TXN00216,Rivervale Gardens,D19,860000,532.81,1614.07,2022-06-12,Resale,99 yrs
TXN01384,Cedar Park,D16,1170000,1011.0,1157.27,2024-06-18,New Sale,99 yrs
TXN00456,Harbourfront Suites,D04,1330000,689.0,1930.33,2021-11-08,New Sale,99 yrs
TXN00241,Emerald Vista,D21,890000,484.38,1837.42,2022-10-09,Resale,Freehold
TXN01481,The Arcadia,D10,3130000,1736.22,1802.77,2024-08-20,New Sale,Freehold
TXN01129,Emerald Vista,D21,1190000,617.0,1928.69,2025-05-11,New Sale,Freehold
TXN00164,Marina Heights,D01,4980000,2093.58,2378.7,2022-09-04,New Sale,Freehold
TXN01146,Emerald Vista,D21,1640000,698.0,2349.57,2025-02-07,Resale,99 yrs
TXN01282,Skyline Residences,D19,1410000,1097.0,1285.32,2022-11-12,New Sale,99 yrs
TXN01717,Marina Heights,D01,1160000,680.28,1705.18,2021-06-22,New Sale,Freehold
TXN01302,Harbourfront Suites,D04,1810000,987.05,1833.75,2023-07-19,Sub Sale,99 yrs
TXN01493,The Botanica,D23,1280000,644.76,1985.24,2023-01-24,New Sale,99 yrs
TXN01045,Skyline Residences,D19,1840000,989.2,1860.08,2024-03-27,Sub Sale,Freehold
TXN00497,Orchard Grand,D09,3160000,1728.68,1827.98,2025-04-20,Resale,99 yrs
TXN00783,Marina Heights,D01,790000,624.31,1265.4,2021-12-31,Resale,99 yrs
TXN01724,The Botanica,D23,1130000,573.72,1969.62,2021-10-05,Resale,Freehold
TXN01220,Marina Heights,D01,1450000,688.89,2104.84,2022-05-10,Resale,Freehold
TXN00419,Orchard Grand,D09,600000,499.0,1202.4,2022-05-17,Resale,99 yrs
TXN01529,Lakeside Grandeur,D22,1600000,707.19,2262.48,2023-11-30,Resale,Freehold
TXN01360,Orchard Grand,D09,780000,449.93,1733.6,2023-10-23,Sub Sale,Freehold
TXN01242,Marina Heights,D01,1080000,464.0,2327.59,2024-03-26,Sub Sale,99 yrs
TXN01046,The Botanica,D23,1540000,860.04,1790.62,2022-09-03,New Sale,99 yrs
TXN00205,Cedar Park,D16,3870000,1685.63,2295.88,2024-10-25,New Sale,99 yrs
TXN01082,Emerald Vista,D21,2720000,1178.65,2307.73,2024-11-21,Resale,99 yrs
TXN00044,Harbourfront Suites,D04,2360000,1669.48,1413.61,2025-10-11,New Sale,Freehold
TXN00399,Cedar Park,D16,2480000,1633.96,1517.78,2021-10-02,Sub Sale,Freehold
TXN00595,Emerald Vista,D21,980000,642.0,1526.48,2024-04-23,Resale,99 yrs
TXN01363,Orchard Grand,D09,1440000,1285.0,1120.62,2024-10-10,New Sale,99 yrs
TXN00945,The Arcadia,D10,1160000,733.0,1582.54,2022-12-03,Sub Sale,99 yrs
TXN01330,The Seaview Residences,D15,1500000,1121.6,1337.38,2021-11-29,New Sale,Freehold
TXN01684,Lakeside Grandeur,D22,2230000,1014.0,2199.21,2024-10-29,Sub Sale,99 yrs
TXN01127,Orchard Grand,D09,4220000,1838.47,2295.38,2023-07-16,Sub Sale,Freehold
TXN01715,Marina Heights,D01,1220000,537.0,2271.88,2024-11-10,Resale,Freehold
TXN01491,Rivervale Gardens,D19,3120000,1341.18,2326.31,2023-10-18,Resale,99 yrs
TXN00436,Rivervale Gardens,D19,1650000,1022.57,1613.58,2023-08-29,Sub Sale,99 yrs
TXN01735,The Arcadia,D10,2750000,1381.01,1991.3,2021-02-28,New Sale,99 yrs
TXN00414,Lakeside Grandeur,D22,2900000,1290.0,2248.06,2021-07-02,Sub Sale,99 yrs
TXN00146,Parkview Residences,D14,3240000,1641.49,1973.81,2021-03-12,Sub Sale,Freehold
TXN01287,Lakeside Grandeur,D22,2470000,1035.0,2386.47,2024-08-14,New Sale,99 yrs
TXN01234,The Seaview Residences,D15,830000,573.72,1446.71,2021-04-05,Resale,99 yrs
TXN01260,Harbourfront Suites,D04,2060000,908.47,2267.54,2025-09-16,New Sale,Freehold
TXN00339,Lakeside Grandeur,D22,1590000,801.91,1982.76,2025-09-01,New Sale,Freehold
TXN00794,Cedar Park,D16,1610000,1172.19,1373.5,2023-11-13,New Sale,99 yrs
TXN01226,The Seaview Residences,D15,3700000,1867.0,1981.79,2025-03-06,New Sale,99 yrs
TXN00882,Skyline Residences,D19,1170000,600.63,1947.97,2022-06-30,Resale,99 yrs
TXN00798,Lakeside Grandeur,D22,3090000,1469.27,2103.08,2021-09-25,Sub Sale,Freehold
TXN00959,Skyline Residences,D19,1240000,541.0,2292.05,2021-06-17,New Sale,Freehold
TXN00858,Harbourfront Suites,D04,1340000,826.0,1622.28,2023-08-30,Sub Sale,99 yrs
TXN00917,Parkview Residences,D14,1280000,719.0,1780.25,2022-03-26,New Sale,99 yrs
TXN01462,Orchard Grand,D09,880000,769.0,1144.34,2023-01-11,New Sale,99 yrs
TXN00506,Harbourfront Suites,D04,1230000,948.3,1297.06,2022-11-29,Resale,Freehold
TXN00286,Parkview Residences,D14,1650000,963.0,1713.4,2024-06-21,New Sale,Freehold
TXN00468,Rivervale Gardens,D19,2390000,1335.8,1789.19,2024-01-17,New Sale,Freehold
TXN00075,Lakeside Grandeur,D22,2860000,2080.0,1375.0,2022-10-09,Sub Sale,99 yrs
TXN01322,The Botanica,D23,2290000,1339.03,1710.19,2024-06-01,New Sale,99 yrs
TXN00919,The Botanica,D23,890000,715.0,1244.76,2022-08-23,Resale,Freehold
TXN01157,The Arcadia,D10,2410000,1266.91,1902.26,2021-04-30,Resale,Freehold
TXN00372,Rivervale Gardens,D19,1080000,691.04,1562.86,2021-05-09,Resale,Freehold
TXN00130,Cedar Park,D16,640000,472.54,1354.4,2024-11-11,Resale,99 yrs
TXN00579,Lakeside Grandeur,D22,1680000,896.0,1875.0,2022-07-24,Sub Sale,Freehold
TXN01183,Orchard Grand,D09,3330000,1432.68,2324.32,2022-06-12,Resale,99 yrs
TXN01703,Rivervale Gardens,D19,1490000,1341.0,1111.11,2025-01-02,New Sale,Freehold
TXN01253,The Seaview Residences,D15,1040000,716.88,1450.74,2025-07-19,Sub Sale,99 yrs
TXN01397,The Seaview Residences,D15,1280000,747.01,1713.49,2023-08-18,Sub Sale,Freehold
TXN00030,Emerald Vista,D21,950000,670.59,1416.66,2023-08-11,New Sale,99 yrs
TXN00615,Lakeside Grandeur,D22,3270000,1795.42,1821.3,2024-06-10,New Sale,99 yrs
TXN01583,Marina Heights,D01,2380000,1287.36,1848.74,2021-12-30,New Sale,Freehold
TXN00724,Cedar Park,D16,670000,498.37,1344.39,2025-09-20,Sub Sale,Freehold
TXN00403,The Botanica,D23,2360000,1323.0,1783.82,2025-10-31,New Sale,Freehold
TXN01413,Marina Heights,D01,2200000,995.66,2209.59,2023-11-16,Sub Sale,99 yrs
TXN01677,Emerald Vista,D21,930000,557.57,1667.95,2023-01-15,Resale,Freehold
TXN00213,The Botanica,D23,2840000,1304.58,2176.94,2023-07-26,New Sale,99 yrs
TXN01261,The Seaview Residences,D15,2180000,1419.76,1535.47,2023-11-24,New Sale,Freehold
TXN00735,The Seaview Residences,D15,1070000,861.0,1242.74,2023-01-30,New Sale,Freehold
TXN01606,Parkview Residences,D14,2090000,1031.0,2027.16,2024-08-13,New Sale,99 yrs
TXN00519,Harbourfront Suites,D04,2840000,1815.87,1563.99,2024-05-14,Resale,Freehold
TXN01531,Harbourfront Suites,D04,1070000,661.98,1616.36,2023-11-13,Resale,Freehold
TXN01539,Orchard Grand,D09,2830000,1863.23,1518.87,2024-09-18,New Sale,Freehold
TXN01304,Cedar Park,D16,680000,528.51,1286.64,2024-06-23,Sub Sale,Freehold
TXN00718,The Botanica,D23,1420000,993.51,1429.28,2024-01-16,Resale,99 yrs
TXN00028,Marina Heights,D01,710000,470.0,1510.64,2023-08-11,New Sale,99 yrs
TXN01568,The Seaview Residences,D15,1290000,663.0,1945.7,2025-10-30,Resale,99 yrs
TXN00224,The Botanica,D23,2010000,1588.0,1265.74,2022-07-01,New Sale,99 yrs
TXN01679,Orchard Grand,D09,980000,706.0,1388.1,2023-10-03,New Sale,Freehold
TXN00139,Emerald Vista,D21,1270000,1082.85,1172.83,2022-10-07,Resale,99 yrs
TXN01020,Parkview Residences,D14,2570000,1147.43,2239.78,2021-05-05,Sub Sale,Freehold
TXN00775,Harbourfront Suites,D04,1600000,912.78,1752.89,2023-10-07,New Sale,Freehold
TXN01179,The Arcadia,D10,1810000,822.36,2200.98,2022-12-07,New Sale,Freehold
TXN00652,The Seaview Residences,D15,2400000,1595.21,1504.5,2022-12-04,Sub Sale,99 yrs
TXN01506,The Seaview Residences,D15,1290000,698.58,1846.61,2025-01-05,New Sale,Freehold
TXN00220,Cedar Park,D16,3640000,1810.49,2010.51,2023-12-09,New Sale,99 yrs
TXN00215,The Arcadia,D10,2520000,1342.0,1877.79,2023-05-14,Sub Sale,Freehold
TXN00566,Rivervale Gardens,D19,1290000,547.88,2354.52,2025-04-07,Sub Sale,99 yrs
TXN01238,Orchard Grand,D09,2790000,2092.0,1333.65,2023-07-03,Sub Sale,Freehold
TXN01136,The Seaview Residences,D15,1750000,1448.82,1207.88,2024-11-25,Resale,99 yrs
TXN01373,Marina Heights,D01,3300000,1735.0,1902.02,2021-10-24,Sub Sale,Freehold
TXN01176,The Arcadia,D10,970000,490.83,1976.23,2024-08-20,Resale,99 yrs
TXN00476,The Seaview Residences,D15,1340000,984.9,1360.55,2023-08-15,New Sale,99 yrs
TXN01173,Parkview Residences,D14,810000,503.75,1607.94,2024-05-21,Resale,Freehold
TXN00824,Rivervale Gardens,D19,1990000,832.05,2391.68,2022-06-29,Sub Sale,99 yrs
TXN01350,The Seaview Residences,D15,2430000,1049.48,2315.43,2021-07-25,Resale,99 yrs
TXN00580,The Arcadia,D10,1990000,836.36,2379.37,2025-06-23,Sub Sale,99 yrs
TXN01017,Emerald Vista,D21,2420000,1683.47,1437.5,2022-08-15,Sub Sale,99 yrs
TXN00633,Emerald Vista,D21,1440000,850.35,1693.42,2021-02-21,Resale,99 yrs
TXN00475,The Botanica,D23,970000,541.0,1792.98,2021-07-09,Sub Sale,99 yrs
TXN00904,The Arcadia,D10,1870000,993.51,1882.22,2022-08-01,Resale,99 yrs
TXN01348,Parkview Residences,D14,3080000,1595.21,1930.78,2025-06-09,Resale,99 yrs
TXN00528,Lakeside Grandeur,D22,2380000,1110.83,2142.53,2021-01-14,New Sale,Freehold
TXN01587,Parkview Residences,D14,2570000,1470.0,1748.3,2023-09-09,Resale,Freehold
TXN01038,Orchard Grand,D09,1710000,866.0,1974.6,2021-08-23,New Sale,Freehold
TXN01064,Lakeside Grandeur,D22,3550000,2061.29,1722.23,2022-03-22,Resale,Freehold
TXN00430,The Arcadia,D10,1200000,667.36,1798.13,2024-10-13,Resale,99 yrs
TXN00072,The Arcadia,D10,2750000,2176.46,1263.52,2021-08-16,New Sale,99 yrs
TXN00145,The Seaview Residences,D15,1790000,751.0,2383.49,2021-05-13,Resale,Freehold
TXN00053,Orchard Grand,D09,950000,590.94,1607.61,2024-04-20,Resale,Freehold
TXN00084,The Botanica,D23,2820000,1411.0,1998.58,2025-10-31,Sub Sale,Freehold
